True_depth(m),Y_dimension(mm),meas,Button,Button_raw
27.291450000000005,56.829,1.811673e-05,0.0,0.0
27.291450000000005,56.829,-3.453897e-06,0.0,0.0
27.291450000000005,56.829,-2.527289e-06,0.0,0.0
27.291368600691555,56.829,-1.936656e-06,0.0,0.0
27.291176656693477,56.829,-1.487701e-06,0.0,0.0
27.290960186077104,56.829,-1.140201e-06,0.0,0.0
27.29069114203859,56.829,-8.742354e-07,0.0,0.0
27.290407202158043,56.829,-6.707414e-07,0.0,0.0
27.29004715167175,56.829,-4.984904e-07,0.0,0.0
27.28964655939114,56.829,-3.545865e-07,0.0,0.0
27.28924013008874,56.829,-2.610759e-07,0.0,0.0
27.288836678992148,56.829,-1.874141e-07,0.0,0.0
27.288405610967107,56.829,-1.313165e-07,0.0,0.0
27.287999529144862,56.829,-8.835923e-08,0.0,0.0
27.287590782250643,56.829,-5.218317e-08,0.0,0.0
27.28717581308822,56.829,-2.796878e-08,0.0,0.0
27.28674151849966,56.829,-8.672941e-09,0.0,0.0
27.28634245478405,56.829,7.697963e-09,0.0,0.0
27.28590387595067,56.829,2.018351e-08,0.0,0.0
27.285500476465117,56.829,2.818706e-08,0.0,0.0
27.28508767824387,56.829,3.827154e-08,0.0,0.0
27.28464213177485,56.829,3.822788e-08,0.0,0.0
27.28423891162161,56.829,2.972956e-08,0.0,0.0
27.28378945395717,56.829,5.285256e-08,0.0,0.0
27.283403069177343,56.829,2.924935e-08,0.0,0.0
27.28299939494231,56.829,3.718014e-08,0.0,0.0
27.282545237392604,56.829,5.538459e-08,0.0,0.0
27.282142334504428,56.829,6.389746e-08,0.0,0.0
27.28173586737463,56.829,5.491893e-08,0.0,0.0
27.281289106519395,56.829,5.678157e-08,0.0,0.0
27.280904522798814,56.829,6.014307e-08,0.0,0.0
27.280495824696168,56.829,5.893526e-08,0.0,0.0
27.28008165082922,56.829,6.481423e-08,0.0,0.0
27.2796619791144,56.829,5.711627e-08,0.0,0.0
27.27922699712184,56.829,6.266055e-08,0.0,0.0
27.27882902492497,56.829,6.186019e-08,0.0,0.0
27.27842711369574,56.829,5.902257e-08,0.0,0.0
27.277987802213037,56.829,5.878974e-08,0.0,0.0
27.277573817232597,56.829,6.084156e-08,0.0,0.0
27.27714317179901,56.829,5.878974e-08,0.0,0.0
27.276723467658563,56.829,5.576294e-08,0.0,0.0
27.27629524770797,56.829,5.538459e-08,0.0,0.0
27.275891172837103,56.829,5.650509e-08,0.0,0.0
27.27548594813605,56.829,5.893526e-08,0.0,0.0
27.275074926301336,56.829,5.279435e-08,0.0,0.0
27.274635967806024,56.829,4.925823e-08,0.0,0.0
27.274192560493244,56.829,5.026232e-08,0.0,0.0
27.27379065081697,56.829,4.828325e-08,0.0,0.0
27.2733805645499,56.829,5.988113e-08,0.0,0.0
27.272952500406586,56.829,5.404581e-08,0.0,0.0
27.27254242472493,56.829,5.780021e-08,0.0,0.0
27.272114027955684,56.829,5.681068e-08,0.0,0.0
27.27168863553621,56.829,5.302718e-08,0.0,0.0
27.271283204350706,56.829,5.915354e-08,0.0,0.0
27.270856857712577,56.829,5.69562e-08,0.0,0.0
27.270458419371916,56.829,5.5079e-08,0.0,0.0
27.270026601923902,56.829,5.440961e-08,0.0,0.0
27.26960618540972,56.829,5.423499e-08,0.0,0.0
27.269194415515315,56.829,5.686888e-08,0.0,0.0
27.26874578241764,56.829,5.394395e-08,0.0,0.0
27.268356977537863,56.829,5.340553e-08,0.0,0.0
27.26795526755381,56.829,4.774483e-08,0.0,0.0
27.267546726381493,56.829,5.173206e-08,0.0,0.0
27.267126130764726,56.829,4.998583e-08,0.0,0.0
27.266695967978315,56.829,5.343463e-08,0.0,0.0
27.26626659342981,56.829,5.197944e-08,0.0,0.0
27.26586016134025,56.829,5.440961e-08,0.0,0.0
27.26546335048882,56.829,5.449692e-08,0.0,0.0
27.26501690483075,56.829,5.414768e-08,0.0,0.0
27.26460621556771,56.829,5.686888e-08,0.0,0.0
27.26416250663869,56.829,5.285256e-08,0.0,0.0
27.2637561606704,56.829,5.563197e-08,0.0,0.0
27.263318898174717,56.829,5.458423e-08,0.0,0.0
27.26291924978042,56.829,5.221227e-08,0.0,0.0
27.2625119016369,56.829,5.355105e-08,0.0,0.0
27.262090081913502,56.829,4.892354e-08,0.0,0.0
27.26165606723524,56.829,5.09317e-08,0.0,0.0
27.261249690512884,56.829,5.144102e-08,0.0,0.0
27.26084947028056,56.829,5.525362e-08,0.0,0.0
27.260453128299243,56.829,5.608308e-08,0.0,0.0
27.26000701083815,56.829,5.440961e-08,0.0,0.0
27.25958990641509,56.829,5.033507e-08,0.0,0.0
27.259178275911296,56.829,4.989852e-08,0.0,0.0
27.25874499517485,56.829,5.614129e-08,0.0,0.0
27.258345489727223,56.829,5.229958e-08,0.0,0.0
27.257948022865676,56.829,5.609763e-08,0.0,0.0
27.25751200356503,56.829,5.315815e-08,0.0,0.0
27.257098246438463,56.829,5.094626e-08,0.0,0.0
27.256657207203155,56.829,5.106267e-08,0.0,0.0
27.256253660127843,56.829,5.228503e-08,0.0,0.0
27.255819471355444,56.829,5.458423e-08,0.0,0.0
27.255426469746283,56.829,5.346374e-08,0.0,0.0
27.255008331585746,56.829,5.27798e-08,0.0,0.0
27.2545729372402,56.829,5.097536e-08,0.0,0.0
27.25415567838799,56.829,5.264883e-08,0.0,0.0
27.25371786536582,56.829,5.018956e-08,0.0,0.0
27.253322363802447,56.829,5.096081e-08,0.0,0.0
27.252891158173256,56.829,4.933099e-08,0.0,0.0
27.25249210436051,56.829,4.861795e-08,0.0,0.0
27.2520636290719,56.829,5.088805e-08,0.0,0.0
27.251636455393637,56.829,4.886533e-08,0.0,0.0
27.25119688689168,56.829,5.120819e-08,0.0,0.0
27.25080270453561,56.829,4.749745e-08,0.0,0.0
27.25039640839212,56.829,4.93892e-08,0.0,0.0
27.24995451869987,56.829,5.081529e-08,0.0,0.0
27.24955442499545,56.829,4.371395e-08,0.0,0.0
27.249140812426788,56.829,4.361209e-08,0.0,0.0
27.24868514347917,56.829,4.393223e-08,0.0,0.0
27.248296219312017,56.829,4.534377e-08,0.0,0.0
27.24788976674845,56.829,4.774483e-08,0.0,0.0
27.2474944013006,56.829,4.886533e-08,0.0,0.0
27.24705673061,56.829,4.691537e-08,0.0,0.0
27.24663510522124,56.829,4.582398e-08,0.0,0.0
27.246225322581104,56.829,4.803587e-08,0.0,0.0
27.245792585093703,56.829,4.591129e-08,0.0,0.0
27.24539514356521,56.829,4.345202e-08,0.0,0.0
27.24496133921585,56.829,4.041067e-08,0.0,0.0
27.244533323877818,56.829,4.908361e-08,0.0,0.0
27.24410718281029,56.829,4.758476e-08,0.0,0.0
27.24365966987201,56.829,4.147296e-08,0.0,0.0
27.24327269175373,56.829,3.955211e-08,0.0,0.0
27.242867788293804,56.829,4.356843e-08,0.0,0.0
27.242446294082992,56.829,4.401954e-08,0.0,0.0
27.242035323248917,56.829,4.44852e-08,0.0,0.0
