True_depth(m),Y_dimension(mm),meas,Button,Button_raw
88.387490625,41.069,1.76762e-05,0.0,0.0
88.387490625,41.069,-3.546491e-06,0.0,0.0
88.38742652026988,41.069,-2.594505e-06,0.0,0.0
88.38728443575422,41.069,-1.989654e-06,0.0,0.0
88.38709270952738,41.069,-1.529159e-06,0.0,0.0
88.38687385766981,41.069,-1.172564e-06,0.0,0.0
88.3866193900484,41.069,-9.025971e-07,0.0,0.0
88.38631717873399,41.069,-6.844057e-07,0.0,0.0
88.3859503164182,41.069,-5.141337e-07,0.0,0.0
88.38556701604242,41.069,-3.930472e-07,0.0,0.0
88.38519318759835,41.069,-2.978632e-07,0.0,0.0
88.38476470029012,41.069,-2.262532e-07,0.0,0.0
88.38433185734564,41.069,-1.695589e-07,0.0,0.0
88.38389605284564,41.069,-1.236767e-07,0.0,0.0
88.38350567031368,41.069,-8.151983e-08,0.0,0.0
88.38308449515556,41.069,-5.781476e-08,0.0,0.0
88.38266474602432,41.069,-4.276808e-08,0.0,0.0
88.38224264635639,41.069,-2.575689e-08,0.0,0.0
88.38184474975343,41.069,-1.119042e-08,0.0,0.0
88.38141555748747,41.069,-1.455192e-09,0.0,0.0
88.38097994294554,41.069,1.015724e-08,0.0,0.0
88.38055759638266,41.069,1.085573e-08,0.0,0.0
88.38017911404778,41.069,9.211362e-09,0.0,0.0
88.37975093617207,41.069,1.693843e-08,0.0,0.0
88.37931732523536,41.069,2.213346e-08,0.0,0.0
88.37888263047012,41.069,2.828892e-08,0.0,0.0
88.37845005833368,41.069,2.371962e-08,0.0,0.0
88.37806043311338,41.069,2.603338e-08,0.0,0.0
88.37761270436935,41.069,3.205787e-08,0.0,0.0
88.37722209432539,41.069,2.597517e-08,0.0,0.0
88.37678999138029,41.069,2.289016e-08,0.0,0.0
88.3763550846371,41.069,2.259912e-08,0.0,0.0
88.37594320143278,41.069,2.306479e-08,0.0,0.0
88.3755263198729,41.069,2.265733e-08,0.0,0.0
88.3751106477644,41.069,1.989247e-08,0.0,0.0
88.37471806237495,41.069,2.286106e-08,0.0,0.0
88.37429208353713,41.069,2.844899e-08,0.0,0.0
88.3738617802246,41.069,2.924935e-08,0.0,0.0
88.37344280590483,41.069,3.061723e-08,0.0,0.0
88.37304808815718,41.069,2.96568e-08,0.0,0.0
88.37262779860322,41.069,3.003515e-08,0.0,0.0
88.37220790453954,41.069,3.201421e-08,0.0,0.0
88.37180688094524,41.069,2.986053e-08,0.0,0.0
88.37136882865066,41.069,3.15631e-08,0.0,0.0
88.3709363198588,41.069,2.878369e-08,0.0,0.0
88.37051167336493,41.069,3.054447e-08,0.0,0.0
88.3701105793123,41.069,3.215973e-08,0.0,0.0
