Unnamed: 0,core,time,section,face,ACorDC,AC_col_sp,DC_col_sp,DC_volt,note,mm_per_encode_step,num_tracks,ACDC_offset,laser_offset,Y_left,Y_right,AC_edgespace,DC_edgespace,idx1_raw,idx1_rel,idx2_rel,idx3_rel,idx_abs,xmin,xmax,header
327,ALHIC2302,2024-07-10-12-12,52_1,t,AC,10,25,1000,,0.25,7,305,-10,38.49290625,168.3930703,18,10,36.19375,0,0,0,45.53,68.309375,880.6484375,22
328,ALHIC2302,2024-07-10-12-00,52_1,t,DC,10,25,1000,testing button here - does not indicate anything about cracks.,0.25,8,305,-10,38.49290625,168.3930703,18,10,36.19375,0,0,0,45.53,68.309375,880.6484375,22
329,ALHIC2302,2024-04-17-08-22,54_2,t,AC,10,25,1000,,0.25,13,305,-10,2.048371094,240.6521016,18,10,221.5109375,0,0,0,48.01,287.28125,641.4953125,22
330,ALHIC2302,2024-04-17-08-00,54_2,t,DC,10,25,1000,,0.25,13,305,-10,3.563441406,243.2610586,18,10,271.0828125,0,0,0,48.01,329.1609375,711.1546875,22
331,PICO2303,2024-07-22-15-07,10,half,AC,10,25,1000,,0.25,4,305,-10,45.42432812,113.6848437,18,10,20.5078125,0,0,0,9.33,23.66875,896.2109375,22
332,PICO2303,2024-07-22-15-19,10,half,DC,10,25,1000,,0.25,2,305,-10,45.42432812,113.6848437,18,10,20.5078125,0,0,0,9.33,23.66875,896.2109375,22
333,PICO2303,2024-07-19-16-24,11,half,AC,10,25,1000,,0.25,4,305,-10,48.62214844,120.3196016,18,10,126.7203125,0,0,0,10.23,147.1859375,710.7984375,22
334,PICO2303,2024-07-19-16-12,13_1,half,AC,10,25,1000,,0.25,4,305,-10,47.86362109,120.0125195,18,10,77.415625,0,0,0,11.48,86.1765625,741.828125,22
335,PICO2303,2024-07-19-16-20,13_1,half,DC,10,25,1000,MIGHT ACTUALLY BE TOP OR LEFT,0.25,2,305,-10,47.86362109,120.0125195,18,10,77.415625,0,0,0,11.48,86.1765625,741.828125,22
336,PICO2303,2024-07-19-15-54,14_2,half,AC,10,25,1000,smol crack,0.25,4,305,-10,49.40746484,117.0910234,18,10,133.428125,0,0,0,12.38,151.6140625,775.9578125,22
337,PICO2303,2024-07-19-16-03,14_2,half,DC,10,25,1000,,0.25,2,305,-10,49.40746484,117.0910234,18,10,133.428125,0,0,0,12.38,151.6140625,775.9578125,22
338,PICO2303,2024-07-19-15-40,15,half,AC,10,25,1000,,0.25,4,305,-10,47.63641016,118.729125,18,10,115.7421875,0,0,0,13.03,126.7875,741.6421875,22
339,PICO2303,2024-07-19-15-50,15,half,DC,10,25,1000,crack,0.25,2,305,-10,47.63641016,118.729125,18,10,115.7421875,0,0,0,13.03,126.7875,741.6421875,22
340,PICO2303,2024-07-19-15-26,16,half,AC,10,25,1000,,0.25,4,305,-10,47.27922266,120.7492187,18,10,73.365625,0,0,0,13.67,87.7125,772.49375,22
341,PICO2303,2024-07-19-15-34,16,half,DC,10,25,1000,,0.25,2,305,-10,47.27922266,120.7492187,18,10,73.365625,0,0,0,13.67,87.7125,772.49375,22
342,PICO2303,2024-07-19-15-03,17,half,AC,10,25,1000,crack,0.25,4,305,-10,45.07805469,117.9001523,18,10,75.1015625,0,0,0,14.37,94.240625,765.603125,22
343,PICO2303,2024-07-19-15-12,17,half,DC,10,25,1000,cerack,0.25,2,305,-10,45.07805469,117.9001523,18,10,75.1015625,0,0,0,14.37,94.240625,765.603125,22
344,PICO2303,2024-07-19-14-45,18,half,AC,10,25,1000,,0.25,4,305,-10,48.13746484,117.3112891,18,10,0,0,0,0,15.1,5.5171875,630.93125,22
345,PICO2303,2024-07-19-14-54,18,half,DC,10,25,1000,,0.25,2,305,-10,48.13746484,117.3112891,18,10,0,0,0,0,15.1,5.5171875,630.93125,22
346,PICO2303,2024-07-19-14-26,19,half,AC,10,25,1000,,0.25,4,305,-10,45.62822266,117.1034258,18,10,36.8171875,0,0,0,15.76,45.7109375,690.6328125,22
347,PICO2303,2024-07-19-14-36,19,half,DC,10,25,1000,,0.25,2,305,-10,45.62822266,117.1034258,18,10,36.8171875,0,0,0,15.76,45.7109375,690.6328125,22
348,PICO2303,2024-07-19-14-09,20_1,half,AC,10,25,1000,,0.25,4,305,-10,45.99037109,119.6806328,18,10,182.6796875,0,0,0,16.43,205.865625,402.409375,22
349,PICO2303,2024-07-19-14-17,20_1,half,DC,10,25,1000,,0.25,2,305,-10,45.99037109,119.6806328,18,10,182.6796875,0,0,0,16.43,205.865625,402.409375,22
350,PICO2303,2024-07-19-13-57,20_2,half,AC,10,25,1000,,0.25,4,305,-10,45.79391797,121.7334687,18,10,241.66875,0,0,0,16.66,254.271875,460.203125,22
351,PICO2303,2024-07-19-14-06,20_2,half,DC,10,25,1000,,0.25,2,305,-10,45.79391797,121.7334687,18,10,241.66875,0,0,0,16.66,254.271875,460.203125,22
352,PICO2303,2024-07-19-13-43,20_3,half,AC,10,25,1000,,0.25,4,305,-10,47.30799609,121.5474336,18,10,118.7703125,0,0,0,16.87,138.19375,467.146875,22
353,PICO2303,2024-07-19-13-52,20_3,half,DC,10,25,1000,,0.25,2,305,-10,47.30799609,121.5474336,18,10,118.7703125,0,0,0,16.87,138.19375,467.146875,22
354,PICO2303,2024-07-19-12-09,21,half,AC,10,25,1000,,0.25,4,305,-10,45.1881875,120.6316445,18,10,63.8640625,0,0,0,17.23,75.078125,748.284375,22
355,PICO2303,2024-07-19-12-16,21,half,DC,10,25,1000,,0.25,2,305,-10,45.1881875,120.6316445,18,10,63.8640625,0,0,0,17.23,75.078125,748.284375,22
356,PICO2303,2024-07-19-11-57,22,half,AC,10,25,1000,,0.25,4,305,-10,48.16425391,122.1392734,18,10,99.60625,0,0,0,17.92,116.2234375,455.0671875,22
357,PICO2303,2024-07-19-12-04,22,half,DC,10,25,1000,,0.25,2,305,-10,48.16425391,122.1392734,18,10,99.60625,0,0,0,17.92,116.2234375,455.0671875,22
358,PICO2303,2024-07-19-11-45,23,half,AC,10,25,1000,,0.25,4,305,-10,45.33800781,118.7618672,18,10,137.446875,0,0,0,18.29,148.759375,730.2921875,22
359,PICO2303,2024-07-19-11-53,23,half,DC,10,25,1000,,0.25,2,305,-10,45.33800781,118.7618672,18,10,137.446875,0,0,0,18.29,148.759375,730.2921875,22
360,PICO2303,2024-07-19-11-32,24,half,AC,10,25,1000,,0.25,4,305,-10,47.42408203,120.692168,18,10,62.19375,0,0,0,18.89,75.5109375,721.875,22
361,PICO2303,2024-07-19-11-40,24,half,DC,10,25,1000,,0.25,2,305,-10,47.42408203,120.692168,18,10,62.19375,0,0,0,18.89,75.5109375,721.875,22
362,PICO2303,2024-07-19-11-20,25_1,half,AC,10,25,1000,,0.25,4,305,-10,48.35723437,119.9554687,18,10,40.1296875,0,0,0,19.57,52.615625,693.0859375,22
363,PICO2303,2024-07-19-11-28,25_1,half,DC,10,25,1000,,0.25,2,305,-10,48.35723437,119.9554687,18,10,40.1296875,0,0,0,19.57,52.615625,693.0859375,22
364,PICO2303,2024-07-19-11-11,25_2,half,AC,10,25,1000,,0.25,4,305,-10,47.50990625,122.4146055,18,10,128.64375,0,0,0,20.24,140.2234375,454.2,22
365,PICO2303,2024-07-19-11-15,25_2,half,DC,10,25,1000,,0.25,2,305,-10,47.50990625,122.4146055,18,10,128.64375,0,0,0,20.24,140.2234375,454.2,22
366,PICO2303,2024-07-22-16-24,7,half,AC,10,25,1000,break across at 2/3 way from top,0.25,4,305,-10,45.86188281,120.1424961,18,10,123.678125,0,0,0,6.97,134.3546875,1047.407813,22
367,PICO2303,2024-07-22-16-35,7,half,DC,10,25,1000,,0.25,2,305,-10,45.86188281,120.1424961,18,10,123.678125,0,0,0,6.97,134.3546875,1047.407813,22
368,PICO2303,2024-07-22-15-57,8,half,AC,10,25,1000,break across core 1/3 way down from top,0.25,4,305,-10,43.71230859,115.1259961,18,10,117.9453125,0,0,0,7.89,122.6765625,1035.834375,22
369,PICO2303,2024-07-22-16-08,8,half,DC,10,25,1000,,0.25,2,305,-10,43.71230859,115.1259961,18,10,117.9453125,0,0,0,7.89,122.6765625,1035.834375,22
370,PICO2303,2024-07-22-15-33,9,half,AC,10,25,1000,,0.25,4,305,-10,45.47195312,118.7033281,18,10,163.159375,0,0,0,8.81,166.3765625,677.128125,22
371,PICO2303,2024-07-22-15-43,9,half,DC,10,25,1000,,0.25,2,305,-10,45.47195312,118.7033281,18,10,163.159375,0,0,0,8.81,166.3765625,677.128125,22
167,ALHIC2302,2025-04-30-13-43,204_4,r,AC,10,25,1000,,0.25,8,305,-10,77.62329297,198.0604687,18,10,248.7765625,10,0,0,151.19,191.046875,441.36875,22
172,ALHIC2302,2025-04-30-13-55,204_4,r,DC,10,25,1000,,0.25,9,305,-10,77.62329297,198.0604687,18,10,248.7765625,10,0,0,151.19,191.046875,441.36875,22
270,ALHIC2302,2025-04-30-11-30,204_4,tr,AC,10,25,1000,,0.25,8,305,-10,66.60008984,185.7816523,18,10,207.821875,10,0,0,151.19,130.1296875,381.1375,22
107,ALHIC2302,2025-04-30-13-17,204_4,tr,DC,10,25,1000,,0.25,9,305,-10,66.60008984,185.7816523,18,10,207.821875,10,0,0,151.19,130.1296875,381.1375,22
34,ALHIC2302,2025-04-30-09-55,211_3,r,AC,10,25,1000,,0.25,8,305,-10,78.28012109,198.3472109,18,10,329.6859375,10,0,0,154.68,242.8953125,453.4125,22
204,ALHIC2302,2025-04-30-10-09,211_3,r,DC,10,25,1000,,0.25,9,305,-10,78.28012109,198.3472109,18,10,329.6859375,10,0,0,154.68,242.8953125,453.4125,22
269,ALHIC2302,2025-04-30-08-54,211_3,tr,AC,10,25,1000,,0.25,8,305,-10,69.44221094,184.9903828,18,10,219.2328125,10,0,0,154.68,132.265625,335.134375,22
271,ALHIC2302,2025-04-30-09-02,211_3,tr,DC,10,25,1000,,0.25,9,305,-10,69.44221094,184.9903828,18,10,219.2328125,10,0,0,154.68,132.265625,335.134375,22
234,ALHIC2302,2025-04-30-13-24,211_4,r,AC,10,25,1000,,0.25,8,305,-10,77.77410547,195.7362695,18,10,242.3515625,10,0,0,154.91,170.9375,376.0890625,22
168,ALHIC2302,2025-04-30-13-34,211_4,r,DC,10,25,1000,,0.25,9,305,-10,77.77410547,195.7362695,18,10,242.3515625,10,0,0,154.91,170.9375,376.0890625,22
14,ALHIC2302,2025-04-30-11-07,211_4,tr,AC,10,25,1000,,0.25,8,305,-10,53.54935156,171.9247617,18,10,272.0953125,10,0,0,154.91,170.928125,386.671875,22
218,ALHIC2302,2025-04-30-11-16,211_4,tr,DC,10,25,1000,,0.25,9,305,-10,53.54935156,171.9247617,18,10,272.0953125,10,0,0,154.91,170.928125,386.671875,22
46,ALHIC2302,2025-04-29-14-58,218_4,r,AC,10,25,1000,,0.25,8,305,-10,71.21872266,195.1434375,18,10,284.5171875,10,0,0,158.74,244.284375,469.809375,22
146,ALHIC2302,2025-04-29-15-09,218_4,r,DC,10,25,1000,,0.25,9,305,-10,71.21872266,195.1434375,18,10,284.5171875,10,0,0,158.74,244.284375,469.809375,22
57,ALHIC2302,2025-04-29-14-40,218_4,tr,AC,10,25,1000,,0.25,8,305,-10,69.24327734,187.3914766,18,10,220.9484375,10,0,0,158.74,208.790625,433.3203125,22
8,ALHIC2302,2025-04-29-14-49,218_4,tr,DC,10,25,1000,,0.25,9,305,-10,69.24327734,187.3914766,18,10,220.9484375,10,0,0,158.74,208.790625,433.3203125,22
177,ALHIC2302,2025-04-30-15-02,220_2,r,AC,10,25,1000,,0.25,8,305,-10,78.87245703,195.9203203,18,10,291.546875,10,0,0,158.74,201.953125,467.609375,22
232,ALHIC2302,2025-04-30-15-12,220_2,r,DC,10,25,1000,,0.25,9,305,-10,78.87245703,195.9203203,18,10,291.546875,10,0,0,158.74,201.953125,467.609375,22
101,ALHIC2302,2025-04-30-14-17,220_2,tr,AC,10,25,1000,,0.25,8,305,-10,67.56697656,183.8835977,18,10,198.1203125,10,0,0,158.74,107.2109375,377.2484375,22
220,ALHIC2302,2025-04-30-14-38,220_2,tr,DC,10,25,1000,,0.25,9,305,-10,67.56697656,183.8835977,18,10,198.1203125,10,0,0,158.74,107.2109375,377.2484375,22
244,ALHIC2302,2025-05-01-08-55,234_3,l,AC,10,25,1000,,0.25,8,305,-10,66.46167969,185.6447305,18,10,285.41875,10,0,0,166.74,194.509375,518.7703125,22
86,ALHIC2302,2025-05-01-09-12,234_3,l,DC,10,25,1000,,0.25,9,305,-10,66.46167969,185.6447305,18,10,285.41875,10,0,0,166.74,194.509375,518.7703125,22
137,ALHIC2302,2025-05-01-08-28,234_3,tl,AC,10,25,1000,,0.25,8,305,-10,78.34758984,198.5119141,18,10,264.225,10,0,0,166.74,174.184375,502.5046875,22
47,ALHIC2302,2025-05-01-08-40,234_3,tl,DC,10,25,1000,,0.25,9,305,-10,78.34758984,198.5119141,18,10,264.225,10,0,0,166.74,174.184375,502.5046875,22
60,ALHIC2302,2025-05-09-12-33,234_4,l,AC,10,25,1000,old electrodes. just repeating.,0.25,8,305,-10,15.86507812,132.23875,16,12,325.1109375,10,0,0,166.99,201.371875,647.3015625,22
58,ALHIC2302,2025-05-01-10-37,234_4,l,DC,10,25,1000,,0.25,9,305,-10,67.42558984,183.1280469,18,10,273.06875,10,0,0,166.99,163.8109375,593.509375,22
236,ALHIC2302,2025-05-09-11-58,234_4,tl,AC,10,25,1000,,0.25,8,305,-10,47.89090625,162.983168,16,12,329.7546875,10,0,0,166.99,206.134375,647.2671875,22
20,ALHIC2302,2025-05-01-10-10,234_4,tl,DC,10,25,1000,,0.25,9,305,-10,78.67352344,193.5261719,18,10,229.1734375,10,0,0,166.99,108.4296875,545.5609375,22
222,ALHIC2302,2025-04-30-15-23,236_2,r,AC,10,25,1000,,0.25,8,305,-10,79.09966797,198.2822227,18,10,187.525,10,0,0,168.27,131.4515625,276.3828125,22
188,ALHIC2302,2025-04-30-15-33,236_2,r,DC,10,25,1000,,0.25,9,305,-10,79.09966797,198.2822227,18,10,187.525,10,0,0,168.27,131.4515625,276.3828125,22
180,ALHIC2302,2025-04-30-14-45,236_2,tr,AC,10,25,1000,,0.25,8,305,-10,68.35576562,184.4799023,18,10,104.6828125,10,0,0,168.27,48.7296875,217.46875,22
122,ALHIC2302,2025-04-30-14-53,236_2,tr,DC,10,25,1000,,0.25,9,305,-10,68.35576562,184.4799023,18,10,104.6828125,10,0,0,168.27,48.7296875,217.46875,22
182,ALHIC2302,2025-04-30-09-20,246_1,r,AC,10,25,1000,,0.25,8,305,-10,72.8265625,196.4432031,18,10,168.809375,10,0,0,172.77,122.98125,618.3734375,22
191,ALHIC2302,2025-04-30-09-46,246_1,r,DC,10,25,1000,,0.25,9,305,-10,72.8265625,196.4432031,18,10,168.809375,10,0,0,172.77,122.98125,618.3734375,22
100,ALHIC2302,2025-04-30-08-26,246_1,tr,AC,10,25,1000,,0.25,8,305,-10,66.92602344,183.9852969,18,10,161.1609375,10,0,0,172.77,115.203125,613.0203125,22
257,ALHIC2302,2025-04-30-08-44,246_1,tr,DC,10,25,1000,,0.25,9,305,-10,66.92602344,183.9852969,18,10,161.1609375,10,0,0,172.77,115.203125,613.0203125,22
59,ALHIC2302,2025-04-29-11-13,253_5,r,AC,10,25,1000,,0.25,8,305,-10,77.05030469,198.8021289,18,10,378.784375,10,0,0,178.14,293.0921875,441.1890625,22
81,ALHIC2302,2025-04-29-11-03,253_5,r,DC,10,25,1000,,0.25,9,305,-10,77.05030469,198.8021289,18,10,378.784375,10,0,0,178.14,293.0921875,441.1890625,22
56,ALHIC2302,2025-04-29-10-28,253_5,tr,AC,10,25,1000,,0.25,8,305,-10,67.1750625,183.6529141,18,10,309.9375,10,0,0,178.14,199.5140625,374.5046875,22
64,ALHIC2302,2025-04-29-10-19,253_5,tr,DC,10,25,1000,,0.25,9,305,-10,67.1750625,183.6529141,18,10,309.9375,10,0,0,178.14,199.5140625,374.5046875,22
267,ALHIC2302,2025-04-29-13-18,254_3,r,AC,10,25,1000,,0.25,8,305,-10,74.89378516,196.7989023,18,10,282.3359375,10,0,0,178.51,196.225,466.109375,22
143,ALHIC2302,2025-04-29-13-08,254_3,r,DC,10,25,1000,,0.25,9,305,-10,74.89378516,196.7989023,18,10,282.3359375,10,0,0,178.51,196.225,466.109375,22
62,ALHIC2302,2025-04-29-14-09,254_3,tr,AC,10,25,1000,,0.25,8,305,-10,67.03119531,184.546875,18,10,265.38125,10,0,0,178.51,183.1796875,456.2265625,22
251,ALHIC2302,2025-04-29-13-58,254_3,tr,DC,10,25,1000,,0.25,9,305,-10,67.03119531,184.546875,18,10,265.38125,10,0,0,178.51,183.1796875,456.2265625,22
10,ALHIC2302,2025-04-29-12-55,255_2,r,AC,10,25,1000,,0.25,8,305,-10,72.44804297,193.4383633,18,10,372.3859375,10,0,0,178.88,292.1671875,465.534375,22
44,ALHIC2302,2025-04-29-12-41,255_2,r,DC,10,25,1000,,0.25,9,305,-10,72.44804297,193.4383633,18,10,372.3859375,10,0,0,178.88,292.1671875,465.534375,22
109,ALHIC2302,2025-04-29-10-45,255_2,tr,AC,10,25,1000,,0.25,8,305,-10,66.81390625,184.081043,18,10,301.1859375,10,0,0,178.88,219.5703125,398.75,22
12,ALHIC2302,2025-04-29-10-36,255_2,tr,DC,10,25,1000,,0.25,9,305,-10,66.81390625,184.081043,18,10,301.1859375,10,0,0,178.88,219.5703125,398.75,22
170,ALHIC2302,2025-04-29-09-47,265_4,r,AC,10,25,1000,,0.25,8,305,-10,76.72437109,195.3562617,18,10,300.06875,10,0,0,183.45,222.365625,521.5609375,22
150,ALHIC2302,2025-04-29-09-37,265_4,r,DC,10,25,1000,,0.25,9,305,-10,76.72437109,195.3562617,18,10,300.06875,10,0,0,183.45,222.365625,521.5609375,22
157,ALHIC2302,2025-04-29-09-22,265_4,tr,AC,10,25,1000,,0.25,8,305,-10,66.03603125,187.684668,18,10,310.4234375,10,0,0,183.45,222.3015625,527.5234375,22
173,ALHIC2302,2025-04-29-09-13,265_4,tr,DC,10,25,1000,,0.25,9,305,-10,66.03603125,187.684668,18,10,310.4234375,10,0,0,183.45,222.3015625,527.5234375,22
30,ALHIC2302,2025-04-28-15-40,268_4,r,AC,10,25,1000,,0.25,8,305,-10,77.03939062,196.5612734,18,10,216.515625,25,0,0,184.68,197.265625,360.2625,22
194,ALHIC2302,2025-04-28-15-33,268_4,r,DC,10,25,1000,,0.25,9,305,-10,77.03939062,196.5612734,18,10,216.515625,25,0,0,184.68,197.265625,360.2625,22
216,ALHIC2302,2025-04-28-15-17,268_4,tr,AC,10,25,1000,,0.25,8,305,-10,63.47916406,182.5982187,18,10,434.4078125,25,0,0,184.68,378.4234375,560.0875,22
119,ALHIC2302,2025-04-28-15-07,268_4,tr,DC,10,25,1000,,0.25,11,305,-10,63.47916406,182.5982187,18,10,434.4078125,25,0,0,184.68,378.4234375,560.0875,22
118,ALHIC2302,2025-04-28-14-52,268_5,r,AC,10,25,1000,,0.25,10,305,-10,75.45536328,199.6286211,18,10,382.2546875,10,0,0,185.11,265.3546875,564.325,22
125,ALHIC2302,2025-04-28-14-06,268_5,r,DC,10,25,1000,big rock on face - 6mm,0.25,11,305,-10,75.45536328,199.6286211,18,10,382.2546875,10,0,0,185.11,265.3546875,564.325,22
253,ALHIC2302,2025-04-28-11-50,268_5,tr,AC,10,25,1000,,0.25,11,305,-10,61.10684375,182.504457,18,10,399.8125,10,0,0,185.11,311.278125,550.3546875,22
63,ALHIC2302,2025-04-28-11-39,268_5,tr,DC,10,25,1000,,0.25,13,305,-10,61.10684375,182.504457,18,10,399.8125,10,0,0,185.11,311.278125,550.3546875,22
252,ALHIC2302,2025-04-28-13-28,269_1,r,AC,10,25,1000,,0.25,9,305,-10,73.71853906,192.9065508,18,10,479.3921875,10,0,0,185.42,319.9453125,500.45,22
156,ALHIC2302,2025-04-28-12-04,269_1,r,DC,10,25,1000,0,0.25,11,305,-10,73.71853906,192.9065508,18,10,479.3921875,10,0,0,185.42,319.9453125,500.45,22
219,ALHIC2302,2025-04-28-11-27,269_1,tr,AC,10,25,1000,,0.25,11,305,-10,66.99448437,187.3785781,18,10,575.503125,10,0,0,185.42,403.5546875,581.9734375,22
153,ALHIC2302,2025-04-28-11-14,269_1,tr,DC,10,25,1000,,0.25,13,305,-10,66.99448437,187.3785781,18,10,575.503125,10,0,0,185.42,403.5546875,581.9734375,22
213,ALHIC2302,2025-04-28-10-25,269_2,r,AC,10,25,1000,,0.25,11,305,-10,70.97266016,191.4713516,18,10,361.5578125,10,0,0,185.59,263.3203125,610.7671875,22
179,ALHIC2302,2025-04-28-10-07,269_2,r,DC,10,25,1000,,0.25,13,305,-10,70.97266016,191.4713516,18,10,361.5578125,10,0,0,185.59,263.3203125,610.7671875,22
164,ALHIC2302,2025-04-28-09-08,269_2,tr,AC,10,25,1000,,0.25,11,305,-10,58.05636328,178.9226602,18,10,315.2109375,10,0,0,185.59,210.8484375,556.5328125,22
120,ALHIC2302,2025-04-28-09-26,269_2,tr,DC,10,25,1000,offset 10cm,0.25,13,305,-10,58.55642578,178.8641211,18,10,315.44375,10,0,0,185.59,209.946875,556.440625,22
241,ALHIC2401,2025-05-01-15-30,1,w1,AC,10,25,1000,,0.25,4,305,-10,79.96882422,139.3691055,18,10,195.05,10,0,0,1.55,105.540625,862.59375,22
225,ALHIC2401,2025-05-01-15-40,1,w1,DC,10,25,1000,,0.25,9,305,-10,79.96882422,139.3691055,18,10,195.05,10,0,0,1.55,105.540625,862.59375,22
214,ALHIC2401,2025-05-02-07-41,1,w2,AC,10,25,1000,,0.25,5,305,-10,71.80907422,126.4438789,15,10,231.909375,10,0,0,1.55,142.0109375,881.7578125,22
108,ALHIC2401,2025-05-02-07-55,1,w2,DC,10,25,1000,,0.25,6,305,-10,71.80907422,126.4438789,16,10,231.909375,10,0,0,1.55,142.0109375,881.7578125,22
159,ALHIC2401,2025-05-02-10-29,10,w1,AC,10,25,1000,,0.25,6,305,-10,81.14010156,139.4648516,16,10,118.70625,10,0,0,6.28,33.1046875,874.1921875,22
41,ALHIC2401,2025-05-02-10-42,10,w1,DC,10,25,1000,,0.25,7,305,-10,81.14010156,139.4648516,16,10,118.70625,10,0,0,6.28,33.1046875,874.1921875,22
67,ALHIC2401,2025-05-02-11-57,10,w2,AC,10,25,1000,,0.25,6,305,-10,74.58273437,131.2872422,16,10,116.5984375,10,0,0,6.28,23.003125,865.784375,22
104,ALHIC2401,2025-05-02-12-10,10,w2,DC,10,25,1000,,0.25,7,305,-10,74.58273437,131.2872422,16,10,116.5984375,10,0,0,6.28,23.003125,865.784375,22
133,ALHIC2401,2025-05-02-12-28,13,w1,AC,10,25,1000,,0.25,5,305,-10,84.76803516,140.7457656,16,10,157.6734375,10,0,0,7.68,64.85,757.359375,22
45,ALHIC2401,2025-05-02-12-38,13,w1,DC,10,25,1000,,0.25,7,305,-10,84.76803516,140.7457656,16,10,157.6734375,10,0,0,7.68,64.85,757.359375,22
256,ALHIC2401,2025-05-02-14-19,13,w2,AC,10,25,1000,,0.25,6,305,-10,75.64536719,132.0090586,16,10,109.4875,10,0,0,7.68,10.328125,708.3140625,22
6,ALHIC2401,2025-05-02-14-28,13,w2,DC,10,25,1000,,0.25,7,305,-10,75.64536719,132.0090586,16,10,109.4875,10,0,0,7.68,10.328125,708.3140625,22
88,ALHIC2401,2025-05-05-08-27,14,w1,AC,10,25,1000,,0.25,6,305,-10,80.85484766,139.1399102,16,10,131.2328125,10,0,0,8.38,33.303125,678.9109375,22
114,ALHIC2401,2025-05-05-08-38,14,w1,DC,10,25,1000,,0.25,8,305,-10,80.85484766,139.1399102,16,10,131.2328125,10,0,0,8.38,33.303125,678.9109375,22
160,ALHIC2401,2025-05-02-14-38,14,w2,AC,10,25,1000,,0.25,6,305,-10,73.92590625,130.7331055,16,10,137.3,10,0,0,8.38,40.8046875,686.5890625,22
33,ALHIC2401,2025-05-02-14-53,14,w2,DC,10,25,1000,,0.25,7,305,-10,73.92590625,130.7331055,16,10,137.3,10,0,0,8.38,40.8046875,686.5890625,22
65,ALHIC2401,2025-05-05-08-47,15,w1,AC,10,25,1000,,0.25,6,305,-10,85.44569922,140.0537148,16,10,148.6703125,10,0,0,9.03,44.5609375,660.9859375,22
32,ALHIC2401,2025-05-05-09-01,15,w1,DC,10,25,1000,,0.25,7,305,-10,85.44569922,140.0537148,16,10,148.6703125,10,0,0,9.03,44.5609375,660.9859375,22
126,ALHIC2401,2025-05-05-09-12,15,w2,AC,10,25,1000,,0.25,6,305,-10,74.77422656,130.9102109,16,10,139.6484375,10,0,0,9.03,40.4828125,655.1953125,22
212,ALHIC2401,2025-05-05-09-29,15,w2,DC,10,25,1000,,0.25,8,305,-10,74.77422656,130.9102109,16,10,139.6484375,10,0,0,9.03,40.4828125,655.1953125,22
37,ALHIC2401,2025-05-05-09-38,16,w1,AC,10,25,1000,,0.25,6,305,-10,79.73417187,137.9135664,16,10,110.5015625,10,0,0,9.64,30.4375,790.15625,22
151,ALHIC2401,2025-05-05-09-50,16,w1,DC,10,25,1000,rock in middle ~4mm - marked with button,0.25,8,305,-10,79.73417187,137.9135664,16,10,110.5015625,10,0,0,9.64,30.4375,790.15625,22
198,ALHIC2401,2025-05-05-10-20,16,w2,AC,10,25,1000,,0.25,6,305,-10,71.62651172,127.7644805,16,10,132.178125,10,0,0,9.64,50.9765625,806.8875,22
87,ALHIC2401,2025-05-05-10-41,16,w2,DC,10,25,1000,,0.25,7,305,-10,71.62651172,127.7644805,16,10,132.178125,10,0,0,9.64,50.9765625,806.8875,22
165,ALHIC2401,2025-05-05-10-01,17,w1,AC,10,25,1000,,0.25,6,305,-10,83.83835547,140.2109766,16,10,136.5671875,10,0,0,10.43,40.7546875,580.934375,22
210,ALHIC2401,2025-05-05-10-10,17,w1,DC,10,25,1000,,0.25,8,305,-10,83.83835547,140.2109766,16,10,136.5671875,10,0,0,10.43,40.7546875,580.934375,22
155,ALHIC2401,2025-05-05-10-49,17,w2,AC,10,25,1000,,0.25,5,305,-10,75.22021484,130.2221289,16,10,218.275,10,0,0,10.43,119.00625,655.24375,22
262,ALHIC2401,2025-05-05-11-01,17,w2,DC,10,25,1000,,0.25,7,305,-10,75.22021484,130.2221289,16,10,218.275,10,0,0,10.43,119.00625,655.24375,22
193,ALHIC2401,2025-05-05-11-16,19,w1,AC,10,25,1000,,0.25,6,305,-10,79.53474219,137.2185391,16,10,151.4078125,10,0,0,11.05,54.91875,684.2453125,22
83,ALHIC2401,2025-05-05-11-26,19,w1,DC,10,25,1000,,0.25,7,305,-10,79.53474219,137.2185391,16,10,151.4078125,10,0,0,11.05,54.91875,684.2453125,22
140,ALHIC2401,2025-05-05-13-19,19,w2,AC,10,25,1000,,0.25,6,305,-10,73.0488125,129.1257617,16,10,150.2671875,10,0,0,11.05,57.6015625,686.959375,22
129,ALHIC2401,2025-05-05-13-29,19,w2,DC,10,25,1000,,0.25,7,305,-10,73.0488125,129.1257617,16,10,150.2671875,10,0,0,11.05,57.6015625,686.959375,22
206,ALHIC2401,2025-05-02-08-52,2,w1,AC,10,25,1000,,0.25,5,305,-10,83.82446484,137.5906094,16,10,152.478125,10,0,0,2.33,55.9734375,968.884375,22
127,ALHIC2401,2025-05-02-09-04,2,w1,DC,10,25,1000,,0.25,7,305,-10,83.82446484,137.5906094,16,10,152.478125,10,0,0,2.33,55.9734375,968.884375,22
5,ALHIC2401,2025-05-02-09-32,2,w2,AC,10,25,1000,,0.25,5,305,-10,75.17060547,130.1759922,16,10,154.0109375,10,0,0,2.33,56.00625,973.9484375,22
